,name,fold,log2fold,tstat,pvalue,qvalue,updown,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,3M_neg,29M_neg,maxint,mean1,sd1,mean2,sd2,3M1_A4_1,3M1_A4_2,3M1_A4_3,3M2_C1_1,3M2_C1_2,3M2_C1_3,3M2_D9_1,3M2_D9_2,3M2_D9_3,3M4_E1_1,3M4_E1_2,3M4_E1_3,3M4_E2_1,3M4_E2_2,3M4_E2_3,29M2_C1_1,29M2_C1_2,29M2_C1_3,29M2_D8_1,29M2_D8_2,29M2_D8_3,29M2_E4_1,29M2_E4_2,29M2_E4_3,29M6_E1_1,29M6_E1_2,29M6_E1_3,29M6_E4_1,29M6_E4_2,29M6_E4_3,29M6_F7_1,29M6_F7_2,29M6_F7_3,29M7_G7_1,29M7_G7_2,29M7_G7_3,29M7_H9_1,29M7_H9_2,29M7_H9_3,Mode
1763,M111T6_1,1.142163331,-0.191768973,-0.275601259,0.784982165,0.612957867,DOWN,111.0003107,111.0002607,111.0003418,5.688175,5.476416667,5.8019,28,16,10,62288.352,745910.8093,1076787.873,653068.4264,931897.2815,1835625.219,1897480.679,21307.13697,1643.716452,33826.51347,16457.61657,2738339.783,43146.86391,39154.02346,11767.89065,30839.00865,2436611.074,2040965.316,14996.7375,26500.56004,62308.81685,36863.46632,69598.23035,1267730.537,1268002.831,1349405.415,37786.13267,47235.3277,60326.97196,2452605.941,2602429.785,29687.45934,39981.28044,64028.64119,14577.55193,32820.8067,82381.04025,26352.86934,1843953.538,8598.179323,23122.9675,2011414.291,27463.56349,2214966.591,Neg
1764,M97T23,1.039110234,0.055348711,0.274607127,0.785469816,0.612957867,UP,96.96961511,96.96955183,96.96964437,22.85275,21.84383333,23.47683333,54,24,15,5137.052,376713.018,161269.4488,391446.3524,165751.0559,404900.1854,109353.7791,410711.6206,456056.7407,545543.5755,17204.92788,447535.8552,371682.831,477074.3606,494209.6853,475401.5216,464619.023,481205.2466,113457.9107,381738.006,573953.8654,408584.1066,535654.8473,483986.7624,487116.1592,454291.0515,510147.3782,441846.9304,536160.8047,441872.5183,99690.77927,133000.2134,543046.3973,98740.45345,230962.9147,538735.0304,479038.7202,122823.9907,437640.8585,461445.3753,60168.25866,492360.8932,417610.0723,405834.0753,Neg
1765,M103T1_2,1.015649807,0.022403051,0.273916419,0.786453619,0.612957867,UP,103.0594303,103.0593733,103.0595085,0.983591667,0.92657,1.019303333,39,24,15,1320.028,8066.479288,1521.61374,8192.718133,1180.276408,6783.672089,7336.35503,10595.66853,7054.921006,8082.130046,10722.94611,7704.462498,10311.51189,9394.058967,5897.735837,7536.908006,8159.919056,6336.167093,7163.111721,7917.621437,7357.532887,8489.345738,8579.635729,6158.326925,7482.413316,8222.791725,8068.687594,8097.795374,9542.704083,6551.431395,8202.614879,9002.334621,11274.92354,9059.820633,9347.251439,6985.197893,8976.305298,8821.840016,7592.582243,7272.733429,8861.283012,5917.246892,7986.372209,8774.064328,Neg
1766,M238T5_1,1.16195756,-0.216557376,-0.273233233,0.786479061,0.612957867,DOWN,238.0683255,238.0678934,238.0687305,4.663466667,4.599966667,4.7507,27,17,10,116409.055,251852.4356,381936.8407,216748.3944,403419.9768,673073.3753,5320.423006,6031.713586,4087.802299,7837.746851,1164206.111,5160.553685,8114.027016,7638.666454,5733.791495,4953.226839,4451.10717,577273.8462,623644.5066,680259.6362,5403.685914,16020.74603,10019.05903,301225.456,232611.6186,284452.593,1328095.438,10137.33209,12646.95551,4303.97028,4679.160184,3954.06928,8542.868772,12031.06413,9829.962965,1042325.609,6060.792075,6252.696562,7223.256121,1058132.658,5881.4142,4982.266618,6305.488869,820843.3048,Neg
1767,M102T1,1.030739722,0.043680076,0.272879767,0.786629318,0.612957867,UP,102.0560471,102.0486417,102.0561013,0.9861,0.959845,1.017793333,26,17,8,50711.906,488366.3225,156474.1986,503378.5677,182927.9896,499782.1687,516450.836,555696.7655,435116.6862,676644.1254,703339.9441,524825.8835,498165.742,528446.8984,386802.0765,487505.6332,538452.6401,443791.1871,525440.5152,5033.735889,470252.6128,511972.3466,569855.1145,459970.5059,501397.0799,495463.1198,531883.3145,6357.223465,658871.8163,443259.3983,617168.0774,790112.0825,495980.1776,531096.7368,546941.9004,426135.7726,480143.4035,533268.6379,493840.2597,4365.551324,807537.5657,436665.7694,613723.489,654823.6691,Neg
1768,M522T5,1.050265776,0.070754457,0.271838288,0.787257511,0.612995001,UP,521.9805728,521.9796882,521.9875587,4.5759,4.311716667,4.987233333,31,15,10,2762.885,15348.89834,6771.874306,16120.42263,10952.27258,13848.51205,21388.70379,19006.48105,24103.82348,26827.15649,4821.246806,12341.19518,15282.4937,18682.87527,17452.44524,7684.145756,16268.61918,4441.4079,19703.60596,8380.763237,7630.433161,21704.96941,42491.81836,6844.24383,8610.64753,8079.565125,15988.39389,31886.31784,5893.68005,11138.55573,20195.61042,5349.743322,33640.96895,9390.867728,18611.00535,31303.96813,15718.6767,33818.19162,9316.077021,7071.542037,3873.565984,10581.28987,17129.21049,10620.80057,Neg
1769,M188T25,1.041555946,-0.058740335,-0.271521677,0.787625269,0.612995001,DOWN,188.0929917,188.0927933,188.0930361,25.24483333,25.18083333,25.79783333,33,17,15,10707.918,233656.8834,64853.57293,224334.4528,146840.7971,216521.0085,262242.5312,270427.7302,256296.7065,202576.6594,395603.9773,214357.4664,179428.6017,209715.8454,165356.1354,336774.3995,254820.2992,165605.7275,177492.374,197633.7882,120113.6734,118891.3495,132494.5334,108912.5396,118174.2594,125783.8819,126785.7928,141684.3483,134906.8438,211373.0437,542897.5168,205892.8081,167257.4696,192461.0849,174686.07,155986.4868,162861.4564,186168.2617,240126.0052,524160.4633,554822.2016,204199.1697,211892.9663,521494.6421,Neg
1770,M93T4,1.051034851,0.071810508,0.271328373,0.788012588,0.612995001,UP,92.9279564,92.92791676,92.92801919,4.478366667,4.410133333,4.609183333,39,24,15,17507.48,77867.5929,21140.85372,81841.5539,66582.67329,52158.40816,51303.60703,55936.88214,77681.61345,60358.16177,68817.0546,71305.13944,63951.00494,63791.05781,94996.54957,87742.12075,104393.7602,101181.8586,96534.42822,117862.2468,41654.13138,36207.76072,23464.77765,236804.4947,257925.9666,258337.5109,56678.18085,77206.89463,53835.42631,67635.01561,76791.0873,69174.38101,54027.74285,49215.01751,60530.02621,54848.4089,50972.4826,53403.82741,57978.92466,73329.0564,55256.81042,67555.4218,64083.23691,67280.71031,Neg
1771,M102T4_3,1.044881645,-0.063339536,-0.271008201,0.789290802,0.613355719,DOWN,102.0280081,102.0277707,102.0281706,4.3964,4.129116667,4.475166667,41,24,14,3103.997,15193.30058,8586.895391,14540.69046,4604.02425,42227.4255,9332.588438,14277.94669,11330.20773,11768.31311,10597.85956,17072.10764,12997.33876,11470.10182,12516.52038,9904.462713,11499.38346,15309.47606,11004.01186,26591.76492,20227.65701,25234.14893,19584.24296,12558.81173,13457.58673,14996.98568,18001.18957,16070.59525,6671.351163,17326.28933,8060.091681,10499.92721,12399.25394,13492.93059,11783.1899,14730.77848,20689.13412,18931.19022,6603.899488,10562.17492,16456.17563,14810.09674,10733.79645,15095.07337,Neg
1772,M143T1_14,1.033867167,0.048050837,0.269509211,0.789367228,0.613355719,UP,142.8110929,142.8010695,142.8154241,1.14053,1.087993333,1.16622,21,13,3,1244.038,4127.214017,1565.31123,4266.991062,1592.252507,1808.24575,3380.412625,4263.638814,1722.238157,3564.417413,5308.458091,3804.792118,5170.967152,6894.175966,2357.794634,3516.59614,3638.489409,4323.67523,5521.399251,6632.909502,3548.923157,4563.45247,5364.405063,3245.119122,3346.702902,3591.551049,2697.946786,5875.229463,6979.440699,3335.923114,2437.043903,3620.793235,3820.181086,5345.925406,6866.837778,5586.780932,3422.260622,6516.691847,2428.469676,2387.340448,4075.60436,2678.327757,3132.27311,7540.561504,Neg
1773,M565T4,1.047104362,0.066405238,0.268725652,0.789882231,0.613409719,UP,565.0521154,565.0432877,565.0529069,4.194366667,4.011933333,4.660066667,59,24,13,24899.031,74689.46,21512.31613,78207.65933,58079.81014,83979.73227,47634.24047,76417.69684,50930.25436,60258.8753,78366.76561,110821.0695,53010.32069,128033.5329,72678.72958,75043.35241,77085.58949,77941.88621,62609.44322,65530.41114,158594.1393,63007.77687,289981.4821,45693.94397,53174.66447,27272.03266,60217.02391,50848.60185,46008.4701,81181.92658,7404.673976,70262.24773,97440.75418,100070.6188,118338.4787,129841.4702,129725.9102,31912.25185,63358.16285,30535.10686,63399.58365,49882.79886,55636.85164,53194.85264,Neg
1774,M143T1_26,1.116944541,-0.159557555,-0.267481516,0.790857919,0.613821217,DOWN,143.0712805,143.0648363,143.0774352,1.125863333,0.92505,1.370103333,33,21,6,47699.883,127970.5462,148658.719,114571.9787,157673.37,238106.247,58208.32374,281577.3818,544648.2603,50535.57441,49353.99879,231368.7011,42726.55435,46638.17928,225648.9131,32197.70926,37209.78794,36452.87419,42835.12954,2050.558773,455780.1122,44944.94633,49513.31025,258968.6589,3574.350692,4009.955959,2034.732695,362897.4214,2266.522086,241392.7989,2890.516522,2511.460096,279175.9651,44747.24917,268251.6554,2337.461064,2437.044397,2203.233449,269636.89,2925.011098,2432.302954,2435.171645,3155.343852,439205.3758,Neg
1775,M353T4,1.056775384,-0.079668767,-0.266465635,0.791777783,0.614188949,DOWN,353.1592635,353.158808,353.1634329,4.46735,3.861816667,4.7139,30,18,11,4048.716,30941.82904,19279.76507,29279.47556,18420.82462,28876.79741,25374.78941,9754.811305,23673.24841,15632.21178,52892.20414,29898.08548,33467.21614,7013.514353,32252.03866,24928.00517,10584.98239,31645.31129,66736.33243,71397.88721,18079.01231,11237.41111,32380.19802,49510.8432,67827.81721,61283.50855,74782.80301,40371.53913,18814.58996,27690.16033,18815.23082,22942.438,30830.58019,9328.553974,9512.446805,16209.10818,18047.32953,27865.73592,17188.3182,24470.81127,30822.36787,42091.7973,6146.863603,26457.94904,Neg
1776,M528T27,1.040667354,-0.05750899,-0.264710757,0.792703983,0.614500405,DOWN,528.0857222,528.0847883,528.0936723,27.492,27.37433333,27.62183333,65,23,15,5075.061,45487.72368,15560.31784,43710.14761,26359.90465,54552.09319,56135.60746,48036.00456,58783.79615,53315.84263,43057.9196,42505.77637,58118.12057,53162.26808,51659.12246,55284.6117,54810.52531,7172.16028,21555.38745,24166.61933,71402.58241,79510.82393,113152.6327,10069.20459,3002.24925,10334.59582,79459.40141,46666.71877,85188.94126,31180.65624,26092.61251,45515.50525,46326.95342,33828.69233,27832.57867,28248.09843,46046.38314,33026.8282,58032.80962,22243.96236,42979.30632,26083.34733,37738.3635,45080.29525,Neg
1777,M336T6,1.033230832,-0.0471626,-0.264384853,0.793071891,0.614500405,DOWN,336.0968529,336.09661,336.0971016,6.033833333,5.971816667,6.088083333,28,14,14,1351.95,12221.16401,2812.704467,11828.1062,6355.132213,9582.733749,9145.082262,10623.16923,14116.52744,15559.82668,11325.73539,5404.381484,11597.06481,12286.59936,12076.62366,12586.64773,13334.30914,14462.60326,15702.82941,15513.32656,15547.9323,15239.99709,14410.53318,3438.40575,3512.728441,4679.107545,9067.096765,11752.20305,11768.75874,7658.484862,7160.77148,8647.223108,25936.21147,23773.69927,27568.48023,11827.10756,11242.69908,15509.27883,8824.792458,9649.547165,10550.56864,8326.3692,8216.722995,9565.829551,Neg
1778,M142T1_22,1.023695469,-0.033786603,-0.263218672,0.793904166,0.614591373,DOWN,141.9164394,141.908455,141.9219135,1.127346667,1.082433333,1.167573333,27,16,5,951.804,4041.621268,952.0324616,3948.069902,1257.560399,3433.24515,4256.701849,4811.735872,2875.061583,3747.231368,3600.642751,5054.179719,5516.753296,3936.543148,3135.748284,2878.636201,4188.271655,4580.371365,5754.103837,2855.092939,4378.383113,5090.338261,4599.736038,2860.0384,3279.611592,3551.07687,3156.044616,2734.807153,3263.233622,3008.750913,2777.241667,3164.112491,5245.686371,5177.461284,5332.71493,2973.256054,3492.996192,3205.111459,6986.602409,3962.458374,4009.920504,2719.726836,6877.703414,2906.665072,Neg
1779,M228T24_1,1.025885177,-0.036869266,-0.264206331,0.794082021,0.614591373,DOWN,228.0880997,228.0878312,228.0882556,24.05416667,23.98816667,24.1155,21,12,9,1986.889,6695.641973,2186.114907,6526.697258,1471.977863,5872.892904,9592.007132,6288.5487,10772.7947,6501.138089,7601.643697,7961.6175,3603.421536,4633.898957,4492.825422,6518.952496,7647.724671,9823.782207,4780.570381,4342.8112,7306.18256,6377.219056,6386.40024,8567.451143,6782.149398,5961.367164,5595.521383,5570.963662,6254.572656,8931.740884,5742.460575,6545.659268,5983.279501,10922.92866,6882.663456,8299.769468,4387.295679,4505.305116,6992.037525,6385.196981,5006.290807,5189.89684,6056.340215,6008.041952,Neg
1780,M115T4_4,1.084959448,-0.117641121,-0.261824789,0.795419337,0.61528055,DOWN,115.0511773,115.0509794,115.0512763,4.415766667,4.16425,4.481816667,29,19,10,6290.902,31690.4951,29973.51091,29208.92128,26805.20098,13129.01209,76377.2221,91783.27013,5680.692944,12902.59213,20422.0582,56743.62834,18361.98394,7971.649974,11301.31529,11844.79755,74354.91119,54542.05397,8336.954367,11605.28425,9096.198863,51801.27314,12038.39009,17962.19523,17601.46047,17030.15973,3181.878011,14208.06144,25638.74924,10441.8029,8519.366943,10832.18868,38680.5829,28588.38288,21557.7127,22850.54055,22676.45603,14252.8039,75328.26538,84270.59709,9538.980693,12186.00229,81430.71041,91301.35106,Neg
1781,M763T25_2,1.04572748,0.064506929,0.259618556,0.79700774,0.616163068,UP,762.5794739,762.5789286,762.5826194,25.36775,24.46266667,25.63383333,26,15,10,5708.666,43710.7397,23817.77675,45709.52167,22691.4462,80039.94924,24963.17452,30055.24188,70433.3626,18931.0258,26487.71263,28268.61506,79183.02718,65369.15065,7713.376667,67916.72057,31713.47938,35635.2672,58645.95963,30305.03246,31086.3563,26493.44142,3427.331082,16515.59735,25012.01241,22346.6852,31823.04575,52263.58973,24284.96585,45726.35134,71050.50447,87693.54457,57300.77399,36394.0833,34344.13752,57599.84738,59440.67986,36993.61529,38190.33082,54633.67718,71412.60158,73108.75359,46840.84118,93045.75291,Neg
1782,M284T27,1.03640358,0.051585903,0.257784739,0.798004871,0.616244175,UP,284.2678576,284.2678149,284.2679223,26.81191667,26.3235,27.32016667,54,24,13,30508.719,1322986.19,430906.2452,1371147.623,735272.3488,1264272.807,1680010.721,1668181.108,513098.0073,1261287.177,1002777.029,777268.1542,1744677.476,772024.9818,1335723.839,1795650.284,949917.2918,1546828.612,1795387.213,1737688.152,1203618.341,954274.6206,702472.6299,1642184.94,730994.0826,1850514.352,1736040.697,3866526.382,949239.419,1626102.819,875152.1947,1802119.897,755384.7963,654236.6156,1964123.809,1349114.962,1841791.94,1725914.22,526377.1673,705739.7585,805908.7219,782237.9372,1943197.389,1914275.267,Neg
1783,M417T26_2,1.04014534,-0.056785131,-0.257292087,0.799094332,0.616244175,DOWN,417.325644,417.325409,417.3258218,25.81116667,25.6305,25.9565,23,14,9,5119.74,40651.91702,20081.66658,39082.91989,15724.22539,10774.59191,59430.89747,51340.06445,53067.35781,17332.15546,28886.12768,52462.89638,57185.10338,25993.879,14363.39568,26070.34632,56922.96625,60146.70065,23728.95056,72073.32224,23008.9927,36086.33979,27096.04574,23875.55298,69784.42341,82630.18893,32983.9945,31608.64379,28834.19632,35443.54832,59743.20252,44958.10264,24902.98786,59778.33771,47284.00986,18067.51423,45302.98362,37929.74611,38952.05549,32051.59389,35339.50514,45583.73903,31483.39066,25260.98222,Neg
1784,M79T3,1.074408455,0.103542563,0.256930662,0.799218945,0.616244175,UP,78.95874019,78.95871457,78.95878434,3.454025,2.957866667,3.650316667,34,17,11,104341.047,332894.3728,308867.1663,357664.5286,265385.566,39056.25739,339434.4638,178958.4383,322712.2957,912083.4101,983367.2808,53386.4758,298409.8713,297677.8089,21580.36325,36290.69083,549815.7073,313955.2253,46047.53696,600639.7656,123685.7247,110751.9099,176261.8503,42987.46366,497741.0255,474518.7327,67353.78406,954313.2994,950368.5245,291566.3286,302402.678,477680.0686,308444.3478,306036.005,308558.8703,60071.00307,310520.718,915897.89,305588.1723,406094.2864,419342.7203,38309.99958,319731.2135,415722.0695,Neg
1785,M161T24,1.053188049,-0.074763055,-0.256367663,0.79956115,0.616244175,DOWN,160.9114208,160.9112433,160.9115658,24.09058333,23.891,24.28116667,30,17,12,1729.087,13866.40046,8590.103968,13166.12022,7810.794914,1482.432807,3417.39681,27116.78736,5153.576302,10718.73538,18270.98588,10261.36767,18175.79801,23119.22361,8055.634398,8615.480222,31461.46024,14663.05828,13053.17644,14430.89344,8941.250197,12551.39115,9432.669551,13387.20941,39220.19871,11956.83112,10077.05228,26421.31678,21517.76587,6371.499935,8282.261583,12735.20488,22487.87538,9710.281807,7482.792895,13045.18927,12490.28476,12161.14106,4297.036117,19234.61842,10166.02986,3684.249165,10664.40407,9668.330898,Neg
1786,M81T5_2,1.028609483,-0.04069536,-0.255017835,0.80035222,0.616244175,DOWN,80.96304136,80.96287,80.96497568,4.511525,4.371066667,4.627566667,30,18,11,1709.204,11532.82698,3693.497036,11212.05586,4018.044573,10084.80933,10446.15226,9017.065446,9596.521143,18149.52946,13958.04645,14483.59426,16176.62038,3804.267805,13111.21199,13573.49291,6928.149411,11923.52446,12999.88026,8739.539176,7483.676168,6799.953133,15114.76126,9101.653269,10429.87395,16795.63102,14656.38709,9197.538374,8062.578809,12773.66374,4764.223436,13656.04777,16525.67669,20333.66982,17818.55785,10218.85554,5985.305603,9885.170744,6622.532787,11257.93921,11561.75506,9967.69872,9946.281527,10129.90896,Neg
1787,M271T4,1.046139038,0.065074607,0.254970682,0.800583859,0.616244175,UP,271.0813564,271.0811588,271.0846752,4.480191667,3.861116667,4.544433333,28,18,9,3720.282,40456.54544,22780.19803,42323.17152,21354.37724,32958.56852,29456.6401,24937.93305,59189.50806,51084.14871,43280.02742,29629.84509,17367.44967,18339.48584,11814.67629,62047.91584,28811.76559,101011.7795,45411.08578,51507.35215,20425.13164,28424.42066,10620.12288,82391.83999,58227.86911,67444.43876,55542.14849,43133.48638,37452.57091,32299.98513,24294.31455,23743.1888,42670.70839,43450.9656,33032.12626,49187.25136,33661.15242,27460.32124,46716.5677,32501.42546,20566.88465,85545.06645,89633.58807,27330.54164,Neg
1788,M339T24_3,1.014467575,-0.020722754,-0.254379526,0.800955268,0.616244175,DOWN,339.2449862,339.2447741,339.2452401,23.97233333,23.95633333,23.98816667,39,24,15,2997.617,13508.93731,2307.321685,13316.28298,2290.834396,11338.01525,14564.38915,13063.78612,10867.33315,13310.0344,14920.41056,11223.94846,16017.36026,14332.1459,9353.247774,14935.08183,13642.54992,11348.0184,17518.84965,16198.88879,11935.33965,16827.49706,11196.904,13043.49919,18865.58463,11978.35099,11850.60165,14690.86768,14465.49678,13389.74446,17047.18696,11323.35021,11051.06162,16528.15002,13434.13764,10080.77646,14356.8222,12640.95803,10589.41809,11055.30928,11726.25815,12777.74505,15079.98566,13655.74608,Neg
1789,M171T0_1,1.069625014,-0.097105109,-0.25505666,0.801104698,0.616244175,DOWN,171.1026558,171.1025941,171.1027975,0.172193333,0.081978667,0.717783333,35,21,12,3422.9,66631.97924,56369.29772,62456.59431,36712.12494,0,175444.1584,59510.8202,51635.38675,58524.66264,61287.97002,46859.5785,43478.25855,118105.9798,0,35589.18214,119113.4244,174078.414,0,55851.85325,36934.06464,57186.74781,75265.73656,44728.80096,69276.58378,48671.07151,34888.25678,116057.3737,66915.84253,107169.7689,58018.80099,73559.33952,31390.01948,58994.11569,60639.89,0,111962.552,119475.3316,38971.60238,115430.3345,0,0,107812.0073,65610.02289,Neg
1790,M257T29,1.078115072,0.108511171,0.253520383,0.801474589,0.616244175,UP,257.2247647,257.224661,257.2249817,29.05183333,27.59066667,30.028,134,24,14,2467.377,76541.10091,68605.38594,82520.11449,76276.82012,62905.85611,128254.851,31345.72819,8325.301167,48766.89247,152330.5667,10780.66777,35532.17252,217933.0068,14361.1797,25823.98323,83748.86967,12941.93638,148324.5978,166740.9042,20705.49191,171213.4409,105843.069,21755.076,27128.3937,251976.6982,66298.02206,38955.73102,219435.6138,31784.56386,49616.00583,63647.04503,19465.8059,183932.6247,7100.43995,14877.13683,34323.63281,58363.87917,28532.05268,196816.0495,139537.7295,22013.73582,32932.60044,174227.9091,Neg
1791,M141T1_3,1.018833868,0.026918824,0.25311389,0.801913914,0.616244175,UP,140.5598732,140.5518529,140.565277,1.127788333,1.08835,1.18032,22,15,5,712.886,3422.633096,773.6642364,3487.094516,773.8972795,2420.233455,3233.082902,3048.404125,2235.528146,2863.599142,2907.919923,4079.316043,4418.099733,2540.421253,3216.250718,3510.597186,4277.43198,4577.271347,4335.662533,3675.677955,3511.294933,3055.79382,3463.705617,4014.3773,4168.071474,5787.925881,3614.688315,4806.8047,4210.107616,3163.638812,2711.136111,2953.419706,3769.413071,3703.840292,3979.718337,3285.274895,2433.159158,3301.677526,2945.008376,3111.1907,3615.800376,2922.646073,2185.954977,2975.620328,Neg
