log2FoldChange,Cell.type,pval_sig,col.sign
0.167919337,Fibroblast,0.548522333,2
0.104980367,Fibroblast,0.548522333,2
0.153601322,Fibroblast,0.548522333,2
0.148868914,Fibroblast,0.548522333,2
-0.409161219,Fibroblast,0.548522333,2
0.170188379,Fibroblast,0.548522333,2
1.161663015,Fibroblast,0.548522333,2
-0.551871978,Fibroblast,0.548522333,2
0.468827963,Fibroblast,0.548522333,2
0.157462851,Fibroblast,0.548522333,2
0.220276505,Fibroblast,0.548522333,2
0.235834305,Fibroblast,0.548522333,2
0.373894624,Fibroblast,0.548522333,2
-0.429674913,Fibroblast,0.548522333,2
-0.429396288,Fibroblast,0.548522333,2
0.59467099,Fibroblast,0.548522333,2
-0.507444698,Fibroblast,0.548522333,2
-0.382808715,Fibroblast,0.548522333,2
-0.455354527,Fibroblast,0.548522333,2
0.196900479,Fibroblast,0.548522333,2
0.346334726,Fibroblast,0.548522333,2
-0.218143907,Fibroblast,0.548522333,2
-0.470880675,Fibroblast,0.548522333,2
0.229354898,Fibroblast,0.548522333,2
-0.836717979,Fibroblast,0.548522333,2
0.251127647,Fibroblast,0.548522333,2
0.298899133,Fibroblast,0.548522333,2
-0.357674635,Fibroblast,0.548522333,2
-0.165479999,Fibroblast,0.548522333,2
-0.245093464,Fibroblast,0.548522333,2
0.204840193,Fibroblast,0.548522333,2
-0.388036304,Fibroblast,0.548522333,2
-0.136493498,Fibroblast,0.548522333,2
0.179312225,Fibroblast,0.548522333,2
-0.494884443,Fibroblast,0.548522333,2
0.666158312,Fibroblast,0.548522333,2
-0.416332932,Fibroblast,0.548522333,2
-0.181663276,Fibroblast,0.548522333,2
0.103666784,Fibroblast,0.548522333,2
-0.05488503,Fibroblast,0.548522333,2
-0.211333981,Fibroblast,0.548522333,2
0.349836411,Fibroblast,0.548522333,2
0.650188198,Fibroblast,0.548522333,2
-0.249745283,Fibroblast,0.548522333,2
0.110159878,Fibroblast,0.548522333,2
0.318042615,Fibroblast,0.548522333,2
0.371922553,Fibroblast,0.548522333,2
0.217061596,Fibroblast,0.548522333,2
0.300920145,Fibroblast,0.548522333,2
0.242255844,Fibroblast,0.548522333,2
-0.632714111,Fibroblast,0.548522333,2
-0.235418203,Fibroblast,0.548522333,2
0.276103122,Fibroblast,0.548522333,2
-0.109382744,Fibroblast,0.548522333,2
0.06516243,Fibroblast,0.548522333,2
0.153956911,Fibroblast,0.548522333,2
-0.095685443,Fibroblast,0.548522333,2
0.085259431,Fibroblast,0.548522333,2
0.321092122,Fibroblast,0.548522333,2
0.212046956,Fibroblast,0.548522333,2
1.535386533,Fibroblast,0.548522333,2
0.28153545,Fibroblast,0.548522333,2
4.47662594,Fibroblast,0.548522333,2
-3.245782486,Fibroblast,0.548522333,2
-2.903800311,Fibroblast,0.548522333,2
-0.044261499,Fibroblast,0.548522333,2
0.318859743,Fibroblast,0.548522333,2
-0.229284762,Fibroblast,0.548522333,2
-0.176647255,Fibroblast,0.548522333,2
-0.331968598,Fibroblast,0.548522333,2
0.172521516,Fibroblast,0.548522333,2
0.188575893,Fibroblast,0.548522333,2
0.122735004,Fibroblast,0.548522333,2
0.070973088,Fibroblast,0.548522333,2
0.183685677,Fibroblast,0.548522333,2
0.274047653,Fibroblast,0.548522333,2
-0.481825234,Fibroblast,0.548522333,2
0.130022726,Fibroblast,0.548522333,2
0.480218962,Fibroblast,0.548522333,2
-0.095697795,Fibroblast,0.548522333,2
-0.150198919,Fibroblast,0.548522333,2
0.316377346,Fibroblast,0.548522333,2
2.851419568,Fibroblast,0.548522333,2
0.466160413,Fibroblast,0.548522333,2
-0.353679335,Fibroblast,0.548522333,2
0.135966185,Fibroblast,0.548522333,2
-0.314262775,Fibroblast,0.548522333,2
-0.309760954,Fibroblast,0.548522333,2
0.091694958,Fibroblast,0.548522333,2
0.473250329,Fibroblast,0.548522333,2
0.082884167,Fibroblast,0.548522333,2
-0.020224927,Fibroblast,0.548522333,2
0.224046781,Fibroblast,0.548522333,2
0.649105223,Fibroblast,0.548522333,2
0.15004872,Fibroblast,0.548522333,2
0.160127384,Fibroblast,0.548522333,2
-0.100786845,Fibroblast,0.548522333,2
0.247378319,Fibroblast,0.548522333,2
0.144022925,Fibroblast,0.548522333,2
0.15586243,Fibroblast,0.548522333,2
-0.475800407,Fibroblast,0.548522333,2
-0.396597838,Fibroblast,0.548522333,2
0.201132095,Fibroblast,0.548522333,2
-0.165269247,Fibroblast,0.548522333,2
-0.070214152,Fibroblast,0.548522333,2
0.05226038,Fibroblast,0.548522333,2
-0.278747752,Fibroblast,0.548522333,2
-0.106779714,Fibroblast,0.548522333,2
-0.057664072,Fibroblast,0.548522333,2
0.01965385,Fibroblast,0.548522333,2
0.266599524,Fibroblast,0.548522333,2
0.23419195,Fibroblast,0.548522333,2
0.038633334,Fibroblast,0.548522333,2
-0.208728079,Fibroblast,0.548522333,2
-0.085895615,Fibroblast,0.548522333,2
-0.239211569,Fibroblast,0.548522333,2
0.203971769,Fibroblast,0.548522333,2
-0.270850841,Fibroblast,0.548522333,2
0.220838523,Fibroblast,0.548522333,2
0.254275953,Fibroblast,0.548522333,2
2.297907019,Fibroblast,0.548522333,2
-0.083388584,Fibroblast,0.548522333,2
0.015844627,Fibroblast,0.548522333,2
0.212297873,Fibroblast,0.548522333,2
-0.136022255,Fibroblast,0.548522333,2
-0.217405518,Fibroblast,0.548522333,2
-0.166173703,Fibroblast,0.548522333,2
-0.194625383,Fibroblast,0.548522333,2
0.199357993,Fibroblast,0.548522333,2
0.191369874,Fibroblast,0.548522333,2
-0.069567913,Fibroblast,0.548522333,2
0.754182449,Fibroblast,0.548522333,2
0.092664506,Fibroblast,0.548522333,2
0.121708776,Fibroblast,0.548522333,2
-0.072764287,Fibroblast,0.548522333,2
-0.198835483,Fibroblast,0.548522333,2
0.076161798,Fibroblast,0.548522333,2
0.114029861,Fibroblast,0.548522333,2
0.177392706,Fibroblast,0.548522333,2
0.234988201,Fibroblast,0.548522333,2
0.142326763,Fibroblast,0.548522333,2
0.197466763,Fibroblast,0.548522333,2
0.061328575,Fibroblast,0.548522333,2
0.181416984,Fibroblast,0.548522333,2
0.153091296,Fibroblast,0.548522333,2
0.148603973,Fibroblast,0.548522333,2
0.105798753,Fibroblast,0.548522333,2
0.166388424,Fibroblast,0.548522333,2
0.058542088,Fibroblast,0.548522333,2
0.295818293,Fibroblast,0.548522333,2
0.158688276,Fibroblast,0.548522333,2
-0.15175894,Fibroblast,0.548522333,2
0.147054014,Fibroblast,0.548522333,2
0.065551213,Fibroblast,0.548522333,2
-0.23874696,Fibroblast,0.548522333,2
-0.229181973,Fibroblast,0.548522333,2
0.058964806,Fibroblast,0.548522333,2
0.015372408,Fibroblast,0.548522333,2
-0.18348177,Fibroblast,0.548522333,2
0.204276788,Fibroblast,0.548522333,2
-0.175862664,Fibroblast,0.548522333,2
-0.339351993,Fibroblast,0.548522333,2
0.086698044,Fibroblast,0.548522333,2
-0.115175055,Fibroblast,0.548522333,2
0.214714544,Fibroblast,0.548522333,2
-0.748579723,Fibroblast,0.548522333,2
-0.150508862,Fibroblast,0.548522333,2
0.165198466,Fibroblast,0.548522333,2
-0.017255868,Fibroblast,0.548522333,2
0.118836034,Fibroblast,0.548522333,2
0.143349929,Fibroblast,0.548522333,2
0.235239658,Fibroblast,0.548522333,2
0.087531419,Fibroblast,0.548522333,2
0.172268989,Fibroblast,0.548522333,2
0.192814034,Fibroblast,0.548522333,2
0.042773978,Fibroblast,0.548522333,2
-0.08983167,Fibroblast,0.548522333,2
0.176981459,Fibroblast,0.548522333,2
-0.023778227,Fibroblast,0.548522333,2
0.045459654,Fibroblast,0.548522333,2
0.712758467,Fibroblast,0.548522333,2
-0.173419786,Fibroblast,0.548522333,2
-0.140923302,Fibroblast,0.548522333,2
0.121329338,Fibroblast,0.548522333,2
-0.46104414,Fibroblast,0.548522333,2
-5.673480276,Fibroblast,0.548522333,2
-0.045460881,Fibroblast,0.548522333,2
-0.087642901,Fibroblast,0.548522333,2
-2.077223808,Fibroblast,0.548522333,2
-0.152052911,Fibroblast,0.548522333,2
0.266321958,Fibroblast,0.548522333,2
-0.18615974,Fibroblast,0.548522333,2
0.353448257,Fibroblast,0.548522333,2
0.286087786,Fibroblast,0.548522333,2
0.053250818,Fibroblast,0.548522333,2
-0.134343793,Fibroblast,0.548522333,2
0.145343768,Fibroblast,0.548522333,2
0.153922076,Fibroblast,0.548522333,2
-0.413669983,Fibroblast,0.548522333,2
0.167919337,Fibroblast,0.548522333,2
0.104980367,Fibroblast,0.548522333,2
0.153601322,Fibroblast,0.548522333,2
0.148868914,Fibroblast,0.548522333,2
-0.409161219,Fibroblast,0.548522333,2
0.170188379,Fibroblast,0.548522333,2
1.161663015,Fibroblast,0.548522333,2
-0.551871978,Fibroblast,0.548522333,2
0.468827963,Fibroblast,0.548522333,2
0.157462851,Fibroblast,0.548522333,2
0.220276505,Fibroblast,0.548522333,2
0.235834305,Fibroblast,0.548522333,2
0.373894624,Fibroblast,0.548522333,2
-0.429674913,Fibroblast,0.548522333,2
-0.429396288,Fibroblast,0.548522333,2
0.59467099,Fibroblast,0.548522333,2
-0.507444698,Fibroblast,0.548522333,2
-0.382808715,Fibroblast,0.548522333,2
-0.455354527,Fibroblast,0.548522333,2
0.196900479,Fibroblast,0.548522333,2
0.346334726,Fibroblast,0.548522333,2
-0.218143907,Fibroblast,0.548522333,2
-0.470880675,Fibroblast,0.548522333,2
0.229354898,Fibroblast,0.548522333,2
-0.836717979,Fibroblast,0.548522333,2
0.251127647,Fibroblast,0.548522333,2
0.298899133,Fibroblast,0.548522333,2
-0.357674635,Fibroblast,0.548522333,2
-0.165479999,Fibroblast,0.548522333,2
-0.245093464,Fibroblast,0.548522333,2
0.204840193,Fibroblast,0.548522333,2
-0.388036304,Fibroblast,0.548522333,2
-0.136493498,Fibroblast,0.548522333,2
0.179312225,Fibroblast,0.548522333,2
-0.494884443,Fibroblast,0.548522333,2
0.666158312,Fibroblast,0.548522333,2
-0.416332932,Fibroblast,0.548522333,2
-0.181663276,Fibroblast,0.548522333,2
0.103666784,Fibroblast,0.548522333,2
-0.05488503,Fibroblast,0.548522333,2
-0.211333981,Fibroblast,0.548522333,2
0.349836411,Fibroblast,0.548522333,2
0.650188198,Fibroblast,0.548522333,2
-0.249745283,Fibroblast,0.548522333,2
0.110159878,Fibroblast,0.548522333,2
0.318042615,Fibroblast,0.548522333,2
0.371922553,Fibroblast,0.548522333,2
0.217061596,Fibroblast,0.548522333,2
0.300920145,Fibroblast,0.548522333,2
0.242255844,Fibroblast,0.548522333,2
-0.632714111,Fibroblast,0.548522333,2
-0.235418203,Fibroblast,0.548522333,2
0.276103122,Fibroblast,0.548522333,2
-0.109382744,Fibroblast,0.548522333,2
0.06516243,Fibroblast,0.548522333,2
0.153956911,Fibroblast,0.548522333,2
-0.095685443,Fibroblast,0.548522333,2
0.085259431,Fibroblast,0.548522333,2
0.321092122,Fibroblast,0.548522333,2
0.212046956,Fibroblast,0.548522333,2
1.535386533,Fibroblast,0.548522333,2
0.28153545,Fibroblast,0.548522333,2
4.47662594,Fibroblast,0.548522333,2
-3.245782486,Fibroblast,0.548522333,2
-2.903800311,Fibroblast,0.548522333,2
-0.044261499,Fibroblast,0.548522333,2
0.318859743,Fibroblast,0.548522333,2
-0.229284762,Fibroblast,0.548522333,2
-0.176647255,Fibroblast,0.548522333,2
-0.331968598,Fibroblast,0.548522333,2
0.172521516,Fibroblast,0.548522333,2
0.188575893,Fibroblast,0.548522333,2
0.122735004,Fibroblast,0.548522333,2
0.070973088,Fibroblast,0.548522333,2
0.183685677,Fibroblast,0.548522333,2
0.274047653,Fibroblast,0.548522333,2
-0.481825234,Fibroblast,0.548522333,2
0.130022726,Fibroblast,0.548522333,2
0.480218962,Fibroblast,0.548522333,2
-0.095697795,Fibroblast,0.548522333,2
-0.150198919,Fibroblast,0.548522333,2
0.316377346,Fibroblast,0.548522333,2
2.851419568,Fibroblast,0.548522333,2
0.466160413,Fibroblast,0.548522333,2
-0.353679335,Fibroblast,0.548522333,2
0.135966185,Fibroblast,0.548522333,2
-0.314262775,Fibroblast,0.548522333,2
-0.309760954,Fibroblast,0.548522333,2
0.091694958,Fibroblast,0.548522333,2
0.473250329,Fibroblast,0.548522333,2
0.082884167,Fibroblast,0.548522333,2
-0.020224927,Fibroblast,0.548522333,2
0.224046781,Fibroblast,0.548522333,2
0.649105223,Fibroblast,0.548522333,2
0.15004872,Fibroblast,0.548522333,2
0.160127384,Fibroblast,0.548522333,2
-0.100786845,Fibroblast,0.548522333,2
0.247378319,Fibroblast,0.548522333,2
0.144022925,Fibroblast,0.548522333,2
0.15586243,Fibroblast,0.548522333,2
-0.475800407,Fibroblast,0.548522333,2
-0.396597838,Fibroblast,0.548522333,2
0.201132095,Fibroblast,0.548522333,2
-0.165269247,Fibroblast,0.548522333,2
-0.070214152,Fibroblast,0.548522333,2
0.05226038,Fibroblast,0.548522333,2
-0.278747752,Fibroblast,0.548522333,2
-0.106779714,Fibroblast,0.548522333,2
-0.057664072,Fibroblast,0.548522333,2
0.01965385,Fibroblast,0.548522333,2
0.266599524,Fibroblast,0.548522333,2
0.23419195,Fibroblast,0.548522333,2
0.038633334,Fibroblast,0.548522333,2
-0.208728079,Fibroblast,0.548522333,2
-0.085895615,Fibroblast,0.548522333,2
-0.239211569,Fibroblast,0.548522333,2
0.203971769,Fibroblast,0.548522333,2
-0.270850841,Fibroblast,0.548522333,2
0.220838523,Fibroblast,0.548522333,2
0.254275953,Fibroblast,0.548522333,2
2.297907019,Fibroblast,0.548522333,2
-0.083388584,Fibroblast,0.548522333,2
0.015844627,Fibroblast,0.548522333,2
0.212297873,Fibroblast,0.548522333,2
-0.136022255,Fibroblast,0.548522333,2
-0.217405518,Fibroblast,0.548522333,2
-0.166173703,Fibroblast,0.548522333,2
-0.194625383,Fibroblast,0.548522333,2
0.199357993,Fibroblast,0.548522333,2
0.191369874,Fibroblast,0.548522333,2
-0.069567913,Fibroblast,0.548522333,2
0.754182449,Fibroblast,0.548522333,2
0.092664506,Fibroblast,0.548522333,2
0.121708776,Fibroblast,0.548522333,2
-0.072764287,Fibroblast,0.548522333,2
-0.198835483,Fibroblast,0.548522333,2
0.076161798,Fibroblast,0.548522333,2
0.114029861,Fibroblast,0.548522333,2
0.177392706,Fibroblast,0.548522333,2
0.234988201,Fibroblast,0.548522333,2
0.142326763,Fibroblast,0.548522333,2
0.197466763,Fibroblast,0.548522333,2
0.061328575,Fibroblast,0.548522333,2
0.181416984,Fibroblast,0.548522333,2
0.153091296,Fibroblast,0.548522333,2
0.148603973,Fibroblast,0.548522333,2
0.105798753,Fibroblast,0.548522333,2
0.166388424,Fibroblast,0.548522333,2
0.058542088,Fibroblast,0.548522333,2
0.295818293,Fibroblast,0.548522333,2
0.158688276,Fibroblast,0.548522333,2
-0.15175894,Fibroblast,0.548522333,2
0.147054014,Fibroblast,0.548522333,2
0.065551213,Fibroblast,0.548522333,2
-0.23874696,Fibroblast,0.548522333,2
-0.229181973,Fibroblast,0.548522333,2
0.058964806,Fibroblast,0.548522333,2
0.015372408,Fibroblast,0.548522333,2
-0.18348177,Fibroblast,0.548522333,2
0.204276788,Fibroblast,0.548522333,2
-0.175862664,Fibroblast,0.548522333,2
-0.339351993,Fibroblast,0.548522333,2
0.086698044,Fibroblast,0.548522333,2
-0.115175055,Fibroblast,0.548522333,2
0.214714544,Fibroblast,0.548522333,2
-0.748579723,Fibroblast,0.548522333,2
-0.150508862,Fibroblast,0.548522333,2
0.165198466,Fibroblast,0.548522333,2
-0.017255868,Fibroblast,0.548522333,2
0.118836034,Fibroblast,0.548522333,2
0.143349929,Fibroblast,0.548522333,2
0.235239658,Fibroblast,0.548522333,2
0.087531419,Fibroblast,0.548522333,2
0.172268989,Fibroblast,0.548522333,2
0.192814034,Fibroblast,0.548522333,2
0.042773978,Fibroblast,0.548522333,2
-0.08983167,Fibroblast,0.548522333,2
0.176981459,Fibroblast,0.548522333,2
-0.023778227,Fibroblast,0.548522333,2
0.045459654,Fibroblast,0.548522333,2
0.712758467,Fibroblast,0.548522333,2
-0.173419786,Fibroblast,0.548522333,2
-0.140923302,Fibroblast,0.548522333,2
0.121329338,Fibroblast,0.548522333,2
-0.46104414,Fibroblast,0.548522333,2
-5.673480276,Fibroblast,0.548522333,2
-0.045460881,Fibroblast,0.548522333,2
-0.087642901,Fibroblast,0.548522333,2
-2.077223808,Fibroblast,0.548522333,2
-0.152052911,Fibroblast,0.548522333,2
0.266321958,Fibroblast,0.548522333,2
-0.18615974,Fibroblast,0.548522333,2
0.353448257,Fibroblast,0.548522333,2
0.286087786,Fibroblast,0.548522333,2
0.053250818,Fibroblast,0.548522333,2
-0.134343793,Fibroblast,0.548522333,2
0.145343768,Fibroblast,0.548522333,2
0.153922076,Fibroblast,0.548522333,2
-2.277057804,Fibroblast,0.594442903,2
2.284229584,Fibroblast,0.594442903,2
-0.96418793,Fibroblast,0.594442903,2
0.196677617,Fibroblast,0.594442903,2
0.543209407,Fibroblast,0.594442903,2
-0.23386327,Fibroblast,0.594442903,2
-4.74215305,Fibroblast,0.594442903,2
0.961101018,Fibroblast,0.594442903,2
0.160752188,Fibroblast,0.594442903,2
0.308768929,Fibroblast,0.594442903,2
-0.293335453,Fibroblast,0.594442903,2
0.313703379,Fibroblast,0.594442903,2
-0.294807876,Fibroblast,0.594442903,2
0.046860283,Fibroblast,0.594442903,2
-0.772337437,Fibroblast,0.594442903,2
0.431077399,Fibroblast,0.594442903,2
0.288151742,Fibroblast,0.594442903,2
0.400236571,Fibroblast,0.594442903,2
-0.380656519,Fibroblast,0.594442903,2
0.175089754,Fibroblast,0.594442903,2
0.136424489,Fibroblast,0.594442903,2
0.290885772,Fibroblast,0.594442903,2
-0.431182296,Fibroblast,0.594442903,2
-0.442029886,Fibroblast,0.594442903,2
0.474020912,Fibroblast,0.594442903,2
-0.324512533,Fibroblast,0.594442903,2
-0.363623953,Fibroblast,0.594442903,2
0.143072648,Fibroblast,0.594442903,2
0.169492081,Fibroblast,0.594442903,2
-0.153867272,Fibroblast,0.594442903,2
0.148019663,Fibroblast,0.594442903,2
0.232490562,Fibroblast,0.594442903,2
0.405402471,Fibroblast,0.594442903,2
0.441650375,Fibroblast,0.594442903,2
0.103046115,Fibroblast,0.594442903,2
0.155527325,Fibroblast,0.594442903,2
0.49482221,Fibroblast,0.594442903,2
0.122561462,Fibroblast,0.594442903,2
-0.201306445,Fibroblast,0.594442903,2
-0.300361268,Fibroblast,0.594442903,2
0.09198025,Fibroblast,0.594442903,2
-0.225406478,Fibroblast,0.594442903,2
0.327105839,Fibroblast,0.594442903,2
0.245786448,Fibroblast,0.594442903,2
0.262132662,Fibroblast,0.594442903,2
-0.198387489,Fibroblast,0.594442903,2
0.169159261,Fibroblast,0.594442903,2
0.247358788,Fibroblast,0.594442903,2
1.450740055,Fibroblast,0.594442903,2
-0.367551021,Fibroblast,0.594442903,2
0.087600506,Fibroblast,0.594442903,2
0.243929422,Fibroblast,0.594442903,2
0.154787484,Fibroblast,0.594442903,2
-0.132254955,Fibroblast,0.594442903,2
-1.899690798,Fibroblast,0.594442903,2
0.098132333,Fibroblast,0.594442903,2
0.233176578,Fibroblast,0.594442903,2
0.290485099,Fibroblast,0.594442903,2
-0.147616363,Fibroblast,0.594442903,2
-0.366454978,Fibroblast,0.594442903,2
-0.190660017,Fibroblast,0.594442903,2
-0.161167281,Fibroblast,0.594442903,2
-0.281999001,Fibroblast,0.594442903,2
0.122842112,Fibroblast,0.594442903,2
-0.095501325,Fibroblast,0.594442903,2
-0.238845184,Fibroblast,0.594442903,2
0.171810908,Fibroblast,0.594442903,2
0.187588523,Fibroblast,0.594442903,2
0.078940811,Fibroblast,0.594442903,2
0.255131991,Fibroblast,0.594442903,2
0.029650466,Fibroblast,0.594442903,2
-0.050243966,Fibroblast,0.594442903,2
0.226702303,Fibroblast,0.594442903,2
-0.164907757,Fibroblast,0.594442903,2
-0.188036742,Fibroblast,0.594442903,2
0.63136388,Fibroblast,0.594442903,2
-0.158449864,Fibroblast,0.594442903,2
-0.172674792,Fibroblast,0.594442903,2
0.3214771,Fibroblast,0.594442903,2
-0.106266043,Fibroblast,0.594442903,2
0.077211734,Fibroblast,0.594442903,2
0.241163934,Fibroblast,0.594442903,2
-0.199628806,Fibroblast,0.594442903,2
-0.098288158,Fibroblast,0.594442903,2
0.122429092,Fibroblast,0.594442903,2
0.276885564,Fibroblast,0.594442903,2
-0.322772739,Fibroblast,0.594442903,2
-0.340705017,Fibroblast,0.594442903,2
-0.096027524,Fibroblast,0.594442903,2
0.159044068,Fibroblast,0.594442903,2
-0.106130551,Fibroblast,0.594442903,2
-0.078993404,Fibroblast,0.594442903,2
0.113053133,Fibroblast,0.594442903,2
0.12692561,Fibroblast,0.594442903,2
-0.452039906,Fibroblast,0.594442903,2
0.639529028,Fibroblast,0.594442903,2
0.073725944,Fibroblast,0.594442903,2
0.122598295,Fibroblast,0.594442903,2
0.129254742,Fibroblast,0.594442903,2
-0.452417834,Fibroblast,0.594442903,2
-0.126173651,Fibroblast,0.594442903,2
0.079341196,Fibroblast,0.594442903,2
0.088723932,Fibroblast,0.594442903,2
0.15450105,Fibroblast,0.594442903,2
-0.147360822,Fibroblast,0.594442903,2
0.086971337,Fibroblast,0.594442903,2
-0.180055341,Fibroblast,0.594442903,2
0.292842726,Fibroblast,0.594442903,2
0.227268637,Fibroblast,0.594442903,2
0.075283704,Fibroblast,0.594442903,2
0.108798457,Fibroblast,0.594442903,2
-0.083326609,Fibroblast,0.594442903,2
0.03577975,Fibroblast,0.594442903,2
0.15184776,Fibroblast,0.594442903,2
-0.103564737,Fibroblast,0.594442903,2
-0.281142631,Fibroblast,0.594442903,2
-0.132934392,Fibroblast,0.594442903,2
0.186825994,Fibroblast,0.594442903,2
-0.016007961,Fibroblast,0.594442903,2
0.069089213,Fibroblast,0.594442903,2
0.187312949,Fibroblast,0.594442903,2
-0.04560205,Fibroblast,0.594442903,2
-0.231573442,Fibroblast,0.594442903,2
0.082258766,Fibroblast,0.594442903,2
0.411813354,Fibroblast,0.594442903,2
-0.301954472,Fibroblast,0.594442903,2
0.223802769,Fibroblast,0.594442903,2
0.08930523,Fibroblast,0.594442903,2
0.191343306,Fibroblast,0.594442903,2
0.13494938,Fibroblast,0.594442903,2
0.114005092,Fibroblast,0.594442903,2
-0.148912794,Fibroblast,0.594442903,2
-0.032038449,Fibroblast,0.594442903,2
0.338164229,Fibroblast,0.594442903,2
-0.258514858,Fibroblast,0.594442903,2
0.217252452,Fibroblast,0.594442903,2
0.049038199,Fibroblast,0.594442903,2
-0.189790656,Fibroblast,0.594442903,2
0.196868255,Fibroblast,0.594442903,2
0.048139314,Fibroblast,0.594442903,2
0.131254937,Fibroblast,0.594442903,2
0.019317773,Fibroblast,0.594442903,2
0.125050772,Fibroblast,0.594442903,2
0.85022826,Fibroblast,0.594442903,2
0.085098809,Fibroblast,0.594442903,2
0.084006354,Fibroblast,0.594442903,2
-0.097148026,Fibroblast,0.594442903,2
0.163704595,Fibroblast,0.594442903,2
-0.03342815,Fibroblast,0.594442903,2
-0.085084075,Fibroblast,0.594442903,2
-0.113667669,Fibroblast,0.594442903,2
0.023326644,Fibroblast,0.594442903,2
0.037112101,Fibroblast,0.594442903,2
-0.395279762,Fibroblast,0.594442903,2
-0.05480472,Fibroblast,0.594442903,2
-0.108369936,Fibroblast,0.594442903,2
-0.029727725,Fibroblast,0.594442903,2
0.080196443,Fibroblast,0.594442903,2
0.160288157,Fibroblast,0.594442903,2
